,id,gender,income,duration
1974,92e0573546ca4fe693dc8d8f681db5aa,M,61000.0,51
1975,60b8a75638d2461b988ba4f089f8ad24,F,79000.0,539
1976,5465e844845a4a5c82864a608b79e940,M,56000.0,248
1977,09eb3e5e84224d018376b4d92b00b815,M,35000.0,115
1978,c20c12448e8c41b1abfa7d00c8a34557,F,54000.0,861
1979,7fc12dee8c9144f3b3ae0a93f9406c31,M,38000.0,303
1980,0b854279718f4295a7a6bae7cd7ee2e3,F,87000.0,267
1981,ebb683a739d443e39f8b913b82163d02,M,53000.0,888
1982,f8e6f303728449f0a610f7fce625d1da,M,96000.0,1558
1983,9bfcb9551d364ef89f928f6ef195318d,O,57000.0,527
1984,72f7f399be0e4ea9898fd761b1d0780c,F,58000.0,229
1985,4ba713ee6b984909b89b01b7d078948e,F,67000.0,182
1986,59e2cdcdc01841a9a2311df5e3cc4937,M,69000.0,760
1987,1651e5b1270448a8a401790745bd1c6c,M,44000.0,1271
1988,f89a821a9dd240fbbf05c17f24452ae8,M,48000.0,976
1989,6ad15a55a2b746b180e18c1757d2c4be,M,81000.0,354
1990,a1110e0aaa5a4255bfa8253cab228446,M,69000.0,138
1991,a53cf0dc906c47e8bad3db0618953584,F,78000.0,644
1992,dcc6169a0d34425283c5453cc34c2e80,F,58000.0,286
1993,7f7ec04e9cae4375a5b2c9bc2fc25232,M,73000.0,314
1994,e550b80e7c2c408baab328ef64253eff,M,68000.0,173
1995,ab19930f782f437a999bd981404c1e5d,M,48000.0,96
1996,698cefe7f12c46b0b73cf9b4c9f41729,M,95000.0,1404
1997,df227598be2f4937b3c60036010042a9,M,84000.0,404
1998,69c574a951d744498e2ef3a6d9d35588,F,86000.0,343
1999,5ed60175a25c4fdf9c1b6ca43409e03b,F,71000.0,182
2000,ed805e591d6e4ccba7c80721b6f6d8d4,F,87000.0,442
2001,85e0cbf553fb4ad5a4c081a15948a6f7,F,42000.0,220
2002,5d56b814133a40bfa410e8b18bb67617,F,94000.0,120
2003,0e3186ea9b0b4c378f89e413ee6ff69b,F,40000.0,306
2004,d95023d1b9384f11861dcde35e65ce8c,M,35000.0,267
2005,9299c46942f84bb6b5e98fd78fbb9d41,M,88000.0,147
2006,f5d6d25d09924e0390b84c0c34888824,F,59000.0,691
2007,4aae0550a3ad45ca86191318b27d3ae4,M,47000.0,96
2008,e7637f69f41b4c5f93094a544a84cb79,M,55000.0,795
2009,0fca718a20f74f078c4fb7cc1cbd7c77,F,60000.0,562
2010,29b4fa639b7240f5893a612207d16eef,M,72000.0,634
2011,37f62826a6564d34a61b146ea6e90887,F,65000.0,94
2012,c3b922f22b3949579681bd9198d8f266,O,73000.0,1060
2013,f580a8d78b96495aa9f127f78911f979,F,78000.0,403
2014,dba0582e295e4cb48263751157e4e821,M,44000.0,188
2015,c904a6699db54225931ef82552f3f9ea,M,32000.0,52
2016,07b78a8616714b58ad3a9ed94126c459,F,89000.0,192
2017,bef9600c1509404e87c68c053d1b95e5,M,89000.0,120
2018,673e057084654257bc73e542f1f71ee2,M,52000.0,319
2019,327eb6591ffc43ef8bbc550d878891ce,M,67000.0,883
2020,c5fffd0bbfeb4063bddc66c85481931b,M,41000.0,159
2021,7f495962e50f40b1b76393c7c5343135,M,61000.0,1642
2022,26a2ab820a234213818a1a15e15eafee,M,78000.0,1195
2023,d4ef1976737e4933959159aa03d19d35,F,74000.0,582
2024,90dfc96997d44f93a88979acfe71d64c,F,78000.0,353
2025,4c48d368ead5483e99b1b97c5e4d4481,M,93000.0,62
2026,4e6458c5eade4beb9b1f7d16dd8decae,M,88000.0,679
2027,1d36a7ddbd114574a804c5c4eb2ecb4d,F,104000.0,623
2028,a8986824f77142d3bf502e5c62e1e0b3,M,64000.0,81
2029,81e9b730f99948d1908d1370bd87e58d,F,59000.0,980
2030,9232bc9e68744227bdcc537e44d159f7,M,89000.0,179
2031,9a5c134ced1742ec9307fc3b9e0e5325,F,74000.0,641
2032,b838d092a36b4d908d64692f51277fb5,M,33000.0,309
2033,cc79b9f0e46840418fd61600a449e2d4,F,95000.0,469
2034,4377b1d9dd5d4d5098bd81720a4b7523,F,91000.0,316
2035,bff4139221e4496ca9f5a90de459236e,F,91000.0,1005
2036,294b0267a8934742bbd924c037896f3a,M,53000.0,160
2037,8ead309bb7254edbab114c8837cd54b2,O,63000.0,303
2038,1776c732e6b64ec48a9a53a8348b977d,M,58000.0,339
2039,d7f751dd8f824d94953dcdc0f79c7345,F,97000.0,1094
2040,b7e216b6472b46648272c29a52a86702,M,113000.0,18
2041,406e02eb805440949a9c37122c75d2f8,M,33000.0,300
2042,b4db7d61c33a4d65bbbb45a9cca32c10,M,57000.0,24
2043,c7f30804923d4edaa1c734d433b67e95,F,81000.0,1068
2044,e85b454e24e04e6585ca31f61753849b,F,90000.0,638
2045,f925c6406e0f42dca9577efbf1675d05,M,43000.0,385
2046,193ffaca5cd745f284f6c51df0f9412e,M,77000.0,352
2047,86e90326d79b49488c0b8e1e8bcfc3c1,M,47000.0,284
2048,2556c2b37ede4b10ab71be2fe6a32d7f,M,73000.0,630
2049,c7c44b6fe09945a0bdfb65e1f9807552,F,78000.0,289
2050,cf8dc5cf3dc84f6483f1fbf842c4d207,F,90000.0,57
2051,034ce97360c6485ab990d903343f9f08,M,48000.0,14
2052,55c135963d2648dbb1e8ff49405e54f9,F,64000.0,992
2053,a259fbb314a446579f036219a8d06a3e,M,50000.0,59
2054,ba46df2e9e8c4e46b3be70d84fb87a39,M,45000.0,257
2055,89370c66451e40fba2f398f298bfa2e0,F,60000.0,248
2056,e83b1d8a75f840f482ff0834981b99ce,M,57000.0,29
2057,d75d726171364516998e49813c2b4671,F,110000.0,278
2058,6955267a2151491882b0c660267691d2,M,41000.0,279
2059,7de1f163b6244e66ba414a8d50d073b4,F,72000.0,523
2060,e490d5694a114facabe8b70470000a2e,O,68000.0,310
2061,8628ceaae12a465f8172aff1071a4438,F,70000.0,956
2062,a8d464467d564c728e3bd50ae687841e,F,105000.0,341
2063,c2c2220c07a348229331b65e356e6602,M,67000.0,38
2064,8ce70caaa04a4c7d981deee64f4282a5,F,68000.0,502
2065,7a5b9a18071a4e6fb821d59689b6fa56,M,54000.0,293
2066,4300a41fca2143a38b46941de668f6d6,M,69000.0,37
2067,15a66e8f26b84db694ca65e8b9935ddb,F,50000.0,297
2068,0cebf0c50b1f4aa7a403380b2851109b,F,91000.0,174
2069,7b3b36fdf2da4b9485571026a4c1a128,M,69000.0,279
2070,bb94b4af9efd4d278abbabba188a8a54,F,40000.0,338
2071,fdae2b70c8a64776955ebf738f459149,M,52000.0,128
2072,bcfbadce76f34099a68a10adc7f86c3b,F,84000.0,613
2073,69d148898a80483babb0f9b2f2cccf5a,F,57000.0,1716
2074,c5bf088f3efc4e2cae3217a59085a446,M,60000.0,266
2075,afd43fca497d4e489c23b0e673535fee,F,39000.0,218
2076,cc07151f90ce493baf38cc23d5ccd5af,F,75000.0,578
2077,60329034e2bb4715a8a56f6b4d3e1708,M,58000.0,214
2078,72fcd95be391459aa3eb3ae99babdc23,F,95000.0,1473
2079,6e474f09fda042cf9d084ba51c829017,F,47000.0,42
2080,3c0aab5ec5c84358ae54619b88df5b2e,M,79000.0,970
2081,8c22805d99314c3199242a563c33cb86,F,61000.0,162
2082,fc8600d39af040a0a5bcf8e8311e4c29,F,31000.0,543
2083,27920c5d12634b278ff089b05772f013,F,72000.0,862
2084,88aa10c94fe343c3af26533143dcd1f2,M,90000.0,792
2085,145de283cf9c4377a3dea3afb87774f3,M,100000.0,132
2086,201cefe2f67f4dc18656189efbb46c46,M,54000.0,1013
2087,981be70bd44940f7be52e5636ab486a0,M,52000.0,978
2088,fae5f722dce445c1ae311729464943cf,F,98000.0,318
2089,52a646954a6a4da28fa687d927edee8b,F,59000.0,1280
2090,0157e63b39c5456393026c6c03f3d84a,F,76000.0,259
2091,e54bb450866048d7b8dd740a6746e554,F,65000.0,587
2092,90516eea796b484399dce5b20d15e207,F,51000.0,260
2093,2f634444cfdf456bb1f4061964d74189,M,34000.0,131
2094,153151dae7fd416588690a91ec81cbba,F,95000.0,211
2095,317c811d010e4103b96458f2104282a5,F,33000.0,666
2096,6b44b3e1ade7466fb73824b4898f8716,M,68000.0,402
2097,e4ea64fc15d24fd39819c190d90569a3,F,50000.0,1241
2098,645584b4fa3e45da9bffe712a63898da,M,33000.0,934
2099,68f32c01b6b144c6be1bd18ac2c319c3,F,38000.0,1017
2100,2b44d5abc6db471abdf04615463f1ba1,M,46000.0,526
2101,7248fc98eb6c4b1fb0f1a2cec6ba2f93,M,65000.0,447
2102,7c8a7b0fc3724280a05585cec13c8a23,M,72000.0,1049
2103,ee45ba44b88a4a509f814800f9832cdf,F,95000.0,69
2104,2ac8945a47504c42be8a9091ea5f0edb,M,91000.0,686
2105,9e3680da1a014eafb4b4d852c3785c16,M,41000.0,92
2106,44486736d4af4299924ffbf4ac734555,F,68000.0,182
2107,cd26c24371e7403ababb09120b0654b1,F,79000.0,900
2108,f6ec566d8f1f45aa8a3e062576e705d1,M,52000.0,59
2109,e23280a162b34a94a7b45ce5d9b18b7a,M,118000.0,275
2110,73b9c54e91524342b00f769a7525c25f,F,56000.0,551
2111,be8ba6989a9f4949b83ebf6e876490fb,F,50000.0,989
2112,89ea78d702ef425e8802f4dbfc4790f0,M,51000.0,310
2113,20e750ef548a41628be433e37b508b34,F,80000.0,125
2114,bf4c5a4f6a83415582c414959bac813f,M,108000.0,356
2115,3e1effbd211642999badda14b42e9a11,M,47000.0,1508
2116,41759218f61546e49f0c02e98f24028e,F,86000.0,218
2117,dd682c0f0444401da00304e956ce8da1,F,75000.0,218
2118,f39fe7ea4e5946378e6d224504b77797,F,98000.0,353
2119,5171e17869f041659f696bfafb8dca86,F,107000.0,291
2120,a47eed99f69740269b61c3b83d433657,F,79000.0,381
2121,fc3d0f06f8f04765b9f8e148bac39c0e,F,43000.0,305
2122,170fb4372d3a4cf3a09df0e5504546ee,F,59000.0,38
2123,b955f55821334c88907b39039c217dd7,F,69000.0,177
2124,0f6496ef526940d3a2e091ed2a3056d7,F,66000.0,576
2125,226fc5b19c124d79983942fb0985ee15,F,31000.0,277
2126,15618710293b44e59b72aae0f5827725,M,38000.0,359
2127,841eb4e9167b4ba88e77906ff60d4b5f,M,84000.0,276
2128,fef4f14201c44ddd915f504b7d88bf08,F,75000.0,146
2129,10e91caab3de4d23aa61963754483a33,F,88000.0,768
2130,1fa6bb2a2891447490ee9bf77f7319c0,M,52000.0,266
2131,05bbe7decb6d43b684221df448979612,F,90000.0,763
2132,7ede8e7cf9184907820365ce64bb8f7a,F,68000.0,810
2133,b553a74d19d249bba731e6df9db8eaea,F,70000.0,160
2134,e1524552a290403b8b99074c917a3f60,M,45000.0,296
2135,572a08d7ec2b4947b3cb9ea0d8d0c9a0,M,68000.0,112
2136,7eb85a133c7e4a7d9cac1df25e50d9c8,M,72000.0,401
2137,9f2e7a00443644188720ca9edc74370c,M,53000.0,370
2138,4eeaab922a754d58a14733cfd2952279,F,95000.0,252
2139,6b247ba48509456eb57b24f878f313ea,F,68000.0,429
2140,153e3e2d8ca342eeb5bcdbaeb7552568,M,44000.0,353
2141,fa5d0a39814a48b1a5886c9acdf95b92,M,54000.0,205
2142,eb001c00e27546f296d35627290e0b5e,F,42000.0,513
2143,5f5c91807f7f475f85fc241e45e23ed2,F,33000.0,316
2144,bb8b3e8a1f05462e986af07001c9c179,F,93000.0,625
2145,9a674564f21d4478bed54a86b25fceb0,M,42000.0,420
2146,385c991ad75d41038ccba90107e6fadf,F,49000.0,339
2147,a72733b3057644809e9db04b7eb8c986,M,94000.0,1057
2148,60b7692b124f4de99279cf046d036092,M,101000.0,31
2149,dc7a7cf01f4040438ead2495de0372c2,M,57000.0,558
2150,38862b09048e4b1289d233f2b42dcfac,F,71000.0,1576
2151,2b8b6feda8da4f069a1b4e07a9004b7e,M,96000.0,351
2152,d0168acdc0674ecab25e5c18271160d1,F,57000.0,71
2153,3577fe12bcdc4ae480feb3bd325f3f47,M,42000.0,396
2154,0fd94650b0bd46c29140b2742eed0bea,M,75000.0,215
2155,7e4e0269683741eda11c7590db744bbd,F,44000.0,358
2156,928d6c295028430dbd5c49476ebfdf72,F,92000.0,811
2157,376f7a629535453eb42099aca0819332,F,76000.0,1549
2158,4bbc98fd8048429eb9dbfd856e1288d7,M,38000.0,334
2159,d125605ab1244b8fba57840cbe095f81,F,93000.0,620
2160,09a6798f587a404c8c44a2cd5fd2d940,M,54000.0,289
2161,119883e8c6b04528a91360e82d4f07c6,F,71000.0,816
2162,ba5480cfd2c0403bae9f75cdbb5f8d49,F,62000.0,841
2163,4d20573b5dee49718990534338be745e,M,33000.0,888
2164,21f4bbed85a84be0a1e0d52bab666678,M,82000.0,525
2165,e2680b8f841b4b0b975a4dc3d54a4fd6,M,62000.0,238
2166,f97c5306c38740bd991165598eafa630,M,70000.0,1319
2167,61ad68aa96884ddb92c2b0573cba4574,M,56000.0,1541
2168,72900a2f80e043d189ef1f5b1bda7c37,F,85000.0,107
2169,50af182d9e074539b7d6ed8035e1e16e,F,37000.0,177
2170,ea0c7ed54ae3405ba528e6703076fd3b,F,54000.0,243
2171,86a32235141948dd85e67ad2a3b530c6,M,35000.0,243
2172,5eedd919fe494103b0aad8a02e89ca7c,F,82000.0,335
2173,e73aa19b0a6a4dd28c0345f96cdb34cd,F,61000.0,559
2174,2f6623e657b24825a063f8e0ec8e368a,F,77000.0,930
2175,58a2c076c79141da9c0ec5e46d010a02,M,52000.0,97
2176,7b3013395130445e86119ed2ced29284,F,58000.0,498
2177,eb708237b7884000ad536f75d77f08f6,M,30000.0,228
2178,8fb39b62a0ca4a289bd8886f119ab450,M,51000.0,746
2179,84a64f55640543db95c7f53a460fcb39,F,57000.0,214
2180,292fc9b98199494cb55c027f5bfac8aa,F,43000.0,1060
2181,526338768a7c454788df15d68766a35f,F,111000.0,308
2182,e05529cf200549b2aa682eedd994d5f7,F,80000.0,189
2183,3fd0feaf8a5344d1a17be1707205814b,M,100000.0,193
2184,a21bb7b8d5c7406eb460dfff62246679,M,57000.0,197
2185,8078ce6ccca94976874e61cfbf6c06e7,M,58000.0,982
2186,5ac7d237705543b49134faefd523fd80,F,63000.0,923
2187,e928e0783c9c473c9e1648f430b489e6,F,49000.0,212
2188,519ca71f10f241af964d9ca3cbda6b8c,F,52000.0,380
2189,954c9df0d29d462bb28968961f602cf2,F,65000.0,472
2190,a8b23936b2d94dc1bb254d53d6538bcf,F,90000.0,177
2191,fc0fc865ff004b778464fbcc36fb0fc6,M,60000.0,240
2192,39c58ff2c54e4a9ba2063ff3629a1b0a,M,50000.0,186
2193,ea7f246ae5d0470b980f8fc154177b18,M,45000.0,823
2194,b18a188c09fc4257b91b498b0d1ef004,M,119000.0,415
2195,2db7b4739e3a4fc0964fce535ec05d96,F,50000.0,266
2196,35e08db3a77f4b348d04de610b9ac4b7,F,54000.0,1534
2197,239c9131068f4e2fa79e384726827bd9,F,69000.0,58
2198,d9436dd24c464d80bae8a36dc7c6867e,M,54000.0,325
2199,9d00598dc760449e827cc61ae5405b3c,M,115000.0,753
2200,c58f31ad07c34f5689da499492aa51ca,M,52000.0,282
2201,bda99ed14b964c889742d97222157fc7,F,62000.0,440
2202,1b47b94d748f4d389575d84e80a611e3,F,76000.0,807
2203,a0f4c1aafeda4398a7afe66c37caf416,M,89000.0,274
2204,85f135f7794a40daa01d288d4c096f01,M,61000.0,2
2205,b766c5059cdb479999daae1352334d2f,M,57000.0,88
2206,36ef980d4deb42ee9f3bf88fcf137c01,F,88000.0,81
2207,7924f921b7f04e34aafd37c1b58a4ca9,M,76000.0,993
2208,979b2f7c5caa40be87ca906ecab52491,M,70000.0,1065
2209,8fbb14f4f4a24f2c98c1cc7672e6be2e,F,75000.0,213
2210,d6daf9f630b847678d7254676347e202,M,42000.0,319
2211,0e7e49b5e82f4003a070c7ba7e5c41ba,F,83000.0,866
2212,aeb085396ad04cefae499bb929177afc,F,92000.0,1006
2213,7e47f4f53c7d4f7eb4cb1d5c848f03fb,M,50000.0,881
2214,5f32718d07b64338a5517eed5c1eb232,M,39000.0,600
2215,d2502eb733fc418cbdb72c5f3ac3d8eb,M,49000.0,280
2216,e056d7dd433f4caababedd137dc00007,F,80000.0,1548
2217,1ba58dab3cae4787ad26d8d77ab7380f,F,54000.0,242
2218,467a59bf46d0461fb56c7f48477716de,M,51000.0,689
2219,35a6fbe3a39c4d58ba1996d3691eda18,F,31000.0,1161
2220,0020c2b971eb4e9188eac86d93036a77,F,90000.0,874
2221,cf6eae1322e2485eb909327a2de0bc22,M,53000.0,9
2222,be01dde700574797b5dc59b0ad45242f,F,55000.0,898
2223,7e795099f75645b997a137f4a63fcde4,M,37000.0,690
2224,211c1fdfe7e047e3b88cf267824ca6df,F,68000.0,199
2225,b3cca059a8a346cc89fabfe1b7b5ee88,M,73000.0,61
2226,1fc251202c494f6993cfcafa754290ac,F,93000.0,255
2227,393e8a6c83dd4d4d9afac6dd2115f807,M,63000.0,1325
2228,b730ab20ad2043e2963705554fe47684,F,46000.0,81
2229,d04e831525064891a554847efa349fd8,M,46000.0,1574
2230,97d74521f0a347c1b6a2927ac9c6dc66,M,110000.0,824
2231,67dd3aa9a8d64c91b2bb41dfaee546f5,F,78000.0,70
2232,4438fece00ed4f1a8b108c3cd85b19c1,M,74000.0,1000
2233,82ae17a3de0e42428cf651a91e23fb00,M,50000.0,85
2234,75efdd36cf344333bdbe06686d5b70ed,M,71000.0,435
2235,595aecedf6d44d039db036bf6c1c839d,M,60000.0,526
2236,980042c1e18f4d0e97f169b1c4db22a2,M,48000.0,74
2237,37b14902e6304dc59a77e272dc86cf3a,M,62000.0,341
2238,1fc3062abe934ba3b6744ea281ef4696,M,51000.0,1087
2239,75a0fc86af484cecb5add717eda7c025,M,90000.0,291
2240,5ac2ac8754d4450e89e19a7dae63f706,M,87000.0,1433
2241,1ab5e1d8f3fa4588af94253e2a09520f,F,87000.0,236
2242,fadaea25f90144b2a350593ae178de70,M,57000.0,298
2243,42c58541871e4062bfc7c30f7fa266d5,M,62000.0,287
2244,9b9bd320b3b34859abfee2109a0b4831,M,35000.0,537
2245,c1f6b2a757b94ddab8721f5f73d6cf4b,M,32000.0,256
2246,3573256082544869b1fc649e2e3c7e74,F,75000.0,179
2247,34ae07af2aaf458aaf4763c0c658a20a,M,92000.0,101
2248,ccce3c8f863c466caa07bc186b1d99e4,M,47000.0,296
2249,380fba077d8d4289a787f3c9e0f01d33,F,53000.0,1027
2250,7e7ad81e2c414839a93b27373c2cbc20,M,66000.0,1033
2251,99e999cb959542e598d7dd2fd54b8611,M,90000.0,932
2252,78f6ac1eb6c240368c54284c682e4224,F,64000.0,265
2253,cb55460bf6ac4dc8b4c48623f061544c,F,35000.0,962
2254,796cfeeb5d7d4c0b8468c20d589b9903,M,65000.0,355
2255,e29397df32d34d40992ad6dcf92568d0,M,38000.0,15
2256,464dad60900a47e9bd225fd15f612313,M,31000.0,912
2257,ba05d1358ee045dfab48181042c1a608,M,82000.0,1261
2258,6a9d101b27954da8b9617d3a64991f35,F,78000.0,877
2259,83ac33743b594a78a1f114fffbd860f8,F,97000.0,608
2260,d794c80154a24d78b06fbcb212e855cd,F,75000.0,169
2261,1d62a7b6d4fb4defb8ae6ddf300600e5,F,84000.0,1721
2262,5405936fa4ac46aead4dbfb87b9e3d2f,M,33000.0,138
2263,08d06b602c844926a037b0b253901d52,M,84000.0,1161
2264,3c55dbc0fe1a487c9743dfa6170d20e8,M,32000.0,235
2265,cc3ca7632fda478cb573c06ac9f445aa,F,52000.0,383
2266,6ba699c43fd64dc598ceec20b4575ea1,F,91000.0,437
2267,8e72ac4ba0284eaaad4de2aac41287b4,M,79000.0,859
2268,bb0cd0088df4438a821e5b644a3cbac9,F,61000.0,39
2269,742d4ed2ba5545fdb8dc320020f38cc3,M,69000.0,174
2270,e18df1641cb14c7c90aa28e6a6350f5c,F,73000.0,93
2271,8f6aad9d78ae48e4a815c988e01ec52d,M,41000.0,342
2272,759c2269abc44dfdb8e6d140d4060856,M,113000.0,435
2273,7ab8b28bc5044b56b13aa5ed2f12bc40,M,32000.0,646
2274,9aa6316728c24a16a7819ba6cefb6060,M,35000.0,145
2275,310481d911904e7893fac7229a608be8,M,70000.0,123
2276,8a60e707c2d6445a91bb1b0a87bdf0ca,O,65000.0,371
2277,8da83bf53b2e41f8b25ddead7f20b373,M,47000.0,367
2278,151b12c2cfa5443f9c92a53ba9ada28b,M,33000.0,484
2279,4df7791248754e999696b3a4880a995f,F,33000.0,139
2280,dd0506ab4c364294afe5a5a81e073a63,M,66000.0,344
2281,42023cd8387840388f7df528de2dbbe2,M,35000.0,1752
2282,4fae756d7eb543bf99ab8530eface30e,M,63000.0,234
2283,34fe7c1f20874ccc81e2c4506407fa72,M,39000.0,99
2284,be71c00b96684e4a815a0efb91e91470,M,102000.0,528
2285,21557b6e602841c089563a39feaf691e,F,49000.0,344
2286,a837f12166f346bbb74f20d430737657,M,60000.0,194
2287,4055bb9c2f3c410a88da90791b9253e5,F,77000.0,426
2288,f277d871eb28447bb86e4b73a9bc4379,M,80000.0,229
2289,d63e377789c94231b7b8c75b2dc6e61f,M,59000.0,1044
2290,c282fa769eb446028a486a0af6707bc9,F,81000.0,795
2291,761e483441e942d6ad4a8c84a79605ce,F,81000.0,635
2292,59a46ccbaeb64ab0a33feef55ad07222,F,37000.0,430
2293,01956670cf414b309675aa73368b94a9,M,95000.0,700
2294,3479b8d7e29a48409a04db7318a065f3,M,45000.0,970
2295,49c35bb44a394433a1216dd757cda867,M,53000.0,1072
2296,5115fdb314fe41619fda3e5d8060a8b5,F,88000.0,351
2297,9b0cdf56c54f4e52a971f90936e46607,M,72000.0,1282
2298,3a784bfb5b0340138f8eafe4ec5aa6ef,F,91000.0,165
2299,7dbea37e1a154a888802eaa7da0097e0,M,62000.0,1587
2300,c9674187987340cf88ce81ce363d21ce,M,67000.0,326
2301,611bebc503f94bc39fb2816948bd98e0,M,43000.0,315
2302,f7f8edca3380473b9acc9994c72d9e80,M,58000.0,353
2303,c4b801ad0dc7440cb51937d281de4dd1,M,71000.0,163
2304,82ce2b069c8a4daf924c20f36294cada,M,55000.0,806
2305,174a4dbebb74441da5adf64bca5e5c36,F,55000.0,821
2306,2c56d5ce389242758d766cf3cd021d96,M,73000.0,9
2307,77320a68605841169979f8b497ba0ca1,F,102000.0,371
2308,489b497d9b0c44a3b6292525e71cec57,M,74000.0,116
2309,ba4b4ee409d24af89e7a350fc51efac9,M,90000.0,589
2310,e1c8fa2cb9184b4999b84f9aea10af6f,M,53000.0,1523
2311,138ed93630ec4e59bda8aed2d92f42eb,M,57000.0,288
2312,10a22481775043e1ba9776077e46c483,M,70000.0,1375
2313,d8a1e62359c549a29fa55d90165f17a5,M,117000.0,300
2314,10f8311374194911a882362458020ebd,M,81000.0,1645
2315,285bbb626b184a4584ac5ede74925f7c,M,86000.0,289
2316,0bc0a681c7a74a4abd36563d3f3646b2,M,33000.0,54
2317,af3e4f55f3f44cf883289857d51d2678,F,76000.0,628
2318,59b08bdcf7e045e78a6ed4ab6afa66fe,F,58000.0,286
2319,c1dc09fa7f5940a38c2f393f89cb4a50,M,32000.0,1240
2320,d7ed79bbb5c94f689098728c0ed047ab,M,79000.0,397
2321,a6b128a592874d52b16a35408e742d5d,M,55000.0,685
2322,db3d9ca5a8f54526bd5e263d914f3b29,F,104000.0,187
2323,b86e0aed9f19441089327c24646f17b6,M,66000.0,1818
2324,43ba16ae14404ada9c749043c66f3741,F,52000.0,683
2325,cd378dbec01843e188ae3d3384f39717,F,70000.0,175
2326,6cf884a6c5ae4b2daccb6d3108028fef,F,110000.0,1085
2327,db22718fc9144e44b5fab97ea282cdb6,F,60000.0,1618
2328,9ecd1e78109840c6964e4e6ce6042a70,M,54000.0,238
2329,9f844ff5e58845b796907df7a9364689,M,66000.0,63
2330,d1d5eaf6a38a44baa2cd998f870d939b,F,41000.0,259
2331,971d98b6a4054f75a6bdd20897e469ac,F,116000.0,264
2332,b66ee4fca2c34ff5ba14a47b65eb0f53,F,73000.0,1018
2333,a9e2b8c539da4f288f7a03f59ed2f5b3,M,56000.0,193
2334,7be78ebad1ac4467bbe93813fe0b7d28,M,52000.0,1623
2335,098d957407b44982a3debf3337aa6b9c,F,37000.0,650
2336,fdd4556f915e425498cce83db7f3b85e,M,53000.0,190
2337,c2240708c0b84264ad9060467887346c,M,48000.0,118
2338,b99a3a0c26e2406fa5d249d20a6b1911,M,84000.0,22
2339,ca3e04a5fbd54c1a88666cc50b2a3ff9,F,77000.0,68
2340,c8b16cc25eed4d27b5da91976b105a32,M,112000.0,732
2341,839ab35f5a3e4379a76902eac5b10165,M,30000.0,1219
2342,05ea8d8a95eb4b209a6e048878470df1,F,111000.0,996
2343,2b539f377ad24c0fad2dc5d1034bebd7,M,98000.0,310
2344,183f6a92dc794fdab0070c3f6c64f8bb,M,73000.0,279
2345,2e2d6fece51b4669a82f5cb248f9a867,M,44000.0,197
2346,7509608052504dd9acf88845c25f5b6b,F,53000.0,912
2347,7deb3dfb68834b0ba0d8913d54acabfa,F,63000.0,320
2348,61f4ece6c6a7441487e79f9bb558c8f3,M,63000.0,798
2349,f60464b22c69401297368e9e123d2b6b,M,53000.0,347
2350,50b1183f583b4b848182c50e4e812caa,M,75000.0,925
2351,41432b5e320846288781470dcc1ce194,F,90000.0,646
2352,b4360ed1ef1147d3acdc322dc98e0811,F,65000.0,242
2353,907499fcdce34a39809c3540af995d49,F,59000.0,344
2354,4be45187b24d479fbccaf1f6293ebff8,M,54000.0,0
2355,ac43af82b68d48cea31a0f0a229a1375,M,39000.0,1175
2356,eba8d696316d42be9837b38f908db3ac,F,49000.0,247
2357,e1f69f61ede041bd97bb70f68c267e4f,F,75000.0,920
2358,8957e167deef47f1aa157fb7a9891379,F,71000.0,893
2359,4a8b0e879455408ebe48794920568747,F,64000.0,847
2360,dee3814fa583456a8f6635b45a0ba641,F,80000.0,1047
2361,c53af300a4b8416684f104b0a9a06c1d,F,54000.0,75
2362,a2bfbf0ff27f42bd98fd28be9adb56a1,F,59000.0,625
2363,af3ba9e1956549a18a4992fbbe41438b,M,79000.0,295
2364,da6f105d4db14af491cc76ddf73ae2da,F,60000.0,231
2365,83de7542018d455d9afa423626d7f5d3,M,64000.0,526
2366,2c849dc4ca6d4d4f8510804723fc5dac,F,62000.0,283
2367,bf9872d7aedd453797bdb75054b70d94,F,57000.0,137
2368,6bec9e231a224ce6adfe9fd3d8ce7d89,F,97000.0,361
2369,75847bb70727423b9c198191391761e4,M,45000.0,283
2370,82952ad407be4d74b9686bdaf77fad97,F,54000.0,65
2371,8fecd95fe7b54cc2a130e35ba5a77f48,M,89000.0,897
2372,aeed18479ee64200b76fb40f5b8e0e14,F,81000.0,400
2373,b56ba454203b495e969482b3785727da,F,61000.0,29
2374,32baca2d19234be59eebc422471193e7,M,57000.0,542
2375,8314fd32f6a14efe9c47e79005fbe795,M,114000.0,1060
2376,fc966e9c3edc4578a1fb4c6a8c2659c2,F,94000.0,735
2377,89f451a5a8c64683b57aca2a334117ef,M,67000.0,339
2378,66c9c5773a8444a79abce6644401de88,F,43000.0,666
2379,862ea30ca6cf4050b66349d7551bce9c,M,82000.0,204
2380,ebeeab6d91b9432ea332d8256c6ba343,M,95000.0,1697
2381,b6e07f29867b4284aa42106bdc4d51d3,F,87000.0,844
2382,505776eee3dc4730a3fdeaa62b685931,M,66000.0,835
2383,9f7292018f174f6b8bab62353703307c,F,113000.0,304
2384,2334c3155e884d3c9529ee471f814a49,O,91000.0,275
2385,461c8478728a47969f3b97b406b274cc,M,114000.0,73
